"eventId","minute","second","teamId","x","y","period","type","outcomeType","qualifiers.type.value","qualifiers.type.displayName","qualifiers.value","satisfiedEventsTypes","isTouch","playerId","endX","endY","blockedX","blockedY","goalMouthZ","goalMouthY","isShot","relatedEventId","relatedPlayerId","isGoal","cardType","isOwnGoal","cumulative_mins","id","typeId","name","assist","type_value_Involved","type_value_Player position","type_value_Jersey number","type_value_Resume","type_value_Team kit","type_value_Team formation","type_value_Captain","type_value_Team player formation","type_value_Direction of Play","type_value_Length","type_value_Pass End Y","type_value_Pass End X","type_value_Zone","type_value_Kick Off","type_value_Angle","type_value_Blocked
Pass","type_value_Offensive","type_value_Chipped","type_value_Opposite related event ID","type_value_Opposite
related
event ID","type_value_Defensive","type_value_Throw-in","type_value_Long ball","type_value_Head pass","type_value_Cross","type_value_Lay-off","type_value_Assist","type_value_Intentional
assist","type_value_Related event ID","type_value_GK Y Coordinate","type_value_Assisted","type_value_Goal mouth y coordinate","type_value_First Touch","type_value_GK X blocked","type_value_Left footed","type_value_Goal mouth z coordinate","type_value_Regular play","type_value_Box-left","type_value_Left","type_value_Not visible","type_value_Low","type_value_Goal Kick","type_value_Out of play","type_value_Head","type_value_Right footed","type_value_Blocked y co-ordinate","type_value_Low centre","type_value_Blocked","type_value_Blocked x co-ordinate","type_value_Box-centre","type_value_Def block","type_value_Corner taken","type_value_In-swinger","type_value_Shirt Pull/Holding","type_value_Direct","type_value_Foul","type_value_Free kick taken","type_value_Pull Back","type_value_Players caught offside","type_value_Indirect","type_value_Launch","type_value_Shove/push","type_value_Fast Break","type_value_Fast break","type_value_Individual Play","type_value_Out of box-centre","type_value_Hands","type_value_Collected","type_value_Standing","type_value_Keeper Throw","type_value_Attempted Tackle","type_value_Yellow Card","type_value_Flick-on","type_value_Through ball","type_value_Overrun","type_value_High left","type_value_Leading to attempt","type_value_Low right","type_value_Saved off line","type_value_Box-right","type_value_Six yard blocked","type_value_Big Chance","type_value_Last line","type_value_Gk kick from hands","type_value_Small box-right","type_value_Switch of play","type_value_Overhit Cross","type_value_Parried safe","type_value_Reaching","type_value_Fantasy Assist Type","type_value_Fantasy
Assisted By","type_value_From corner","type_value_Assist Team","type_value_Small box- centre","type_value_GK Start","type_value_Stooping","type_value_Swerve Left","type_value_High","type_value_End type","type_value_Right","type_value_Set piece","type_value_Low left","type_value_Hand","type_value_Swerve Right","type_value_Diving","type_value_Tactical","type_value_Position Side ID","type_value_Formation slot","type_value_Detailed Position ID","type_value_Close right","type_value_High centre","type_value_GK hoof","type_value_Hit Bar","type_value_Hit Woodwork","type_value_Follows a Dribble","type_value_Tap","type_value_Blocked cross","type_value_Over-arm","type_value_Game end","value_Team formation","value_Captain","value_Direction of Play","value_Length","value_Pass End Y","value_Pass End X","value_Zone","value_Kick Off","value_Angle","value_Blocked
Pass","value_Offensive","value_Chipped","value_Opposite related event ID","value_Opposite
related
event ID","value_Defensive","value_Throw-in","value_Long ball","value_Head pass","value_Cross","value_Lay-off","value_Assist","value_Intentional
assist","value_Related event ID","value_GK Y Coordinate","value_Assisted","value_Goal mouth y coordinate","value_First Touch","value_GK X blocked","value_Left footed","value_Goal mouth z coordinate","value_Regular play","value_Box-left","value_Left","value_Not visible","value_Low","value_Goal Kick","value_Out of play","value_Head","value_Right footed","value_Blocked y co-ordinate","value_Low centre","value_Blocked","value_Blocked x co-ordinate","value_Box-centre","value_Def block","value_Corner taken","value_In-swinger","value_Shirt Pull/Holding","value_Direct","value_Foul","value_Free kick taken","value_Pull Back","value_Players caught offside","value_Indirect","value_Launch","value_Shove/push","value_Fast Break","value_Fast break","value_Individual Play","value_Out of box-centre","value_Hands","value_Collected","value_Standing","value_Keeper Throw","value_Attempted Tackle","value_Yellow Card","value_Flick-on","value_Through ball","value_Overrun","value_High left","value_Leading to attempt","value_Low right","value_Saved off line","value_Box-right","value_Six yard blocked","value_Big Chance","value_Last line","value_Gk kick from hands","value_Small box-right","value_Switch of play","value_Overhit Cross","value_Parried safe","value_Reaching","value_Fantasy Assist Type","value_Fantasy
Assisted By","value_From corner","value_Assist Team","value_Small box- centre","value_GK Start","value_Stooping","value_Swerve Left","value_High","value_End type","value_Right","value_Set piece","value_Low left","value_Hand","value_Swerve Right","value_Diving","value_Tactical","value_Position Side ID","value_Formation slot","value_Detailed Position ID","value_Close right","value_High centre","value_GK hoof","value_Hit Bar","value_Hit Woodwork","value_Follows a Dribble","value_Tap","value_Blocked cross","value_Over-arm","value_Game end","teamName","h_a","ft","timeStamp","venueName","season","index","start_zone_value_xT","end_zone_value_xT","xT","oppositionTeamName","prog_pass","prog_carry","pass_or_carry_angle","shortName","event_index","possession_id","possession_team","row_number"
523,53,38,"bop6aslxmwvzsapdxsw3xbvfg",48.405,21.284,"SecondHalf","Pass","Successful",NA,NA,NA,NA,NA,"5ovqn6llocczhae9n1kzj5nf9",73.185,2.924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.0333333333333,2732830039,1,"Aitana Bonmati",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,212,141,140,56,NA,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30.8","4.3","69.7","Right",NA,"5.65",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FC Barcelona","away","2 : 0","2024-10-09","Joie Stadium","2024/2025",996,0.01429128,0.02122129,0.00693001,"Manchester City WFC",13.5322312511016,0,-36.5354902786008,"A. Bonmati",996,79,"FC Barcelona",996
524,53,41,"bop6aslxmwvzsapdxsw3xbvfg",74.55,5.44,"SecondHalf","Pass","Successful",NA,NA,NA,NA,NA,"2cl7scn4j10rfq44mweo735cl",72.45,16.864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.0833333333333,2732830043,1,"C. Graham Hansen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,212,141,140,56,NA,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.6","24.8","69.0","Center",NA,"1.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FC Barcelona","away","2 : 0","2024-10-09","Joie Stadium","2024/2025",997,0.02122129,0.0241224,0.00290111,"Manchester City WFC",4.9626483853895,0,100.416028307571,"C. G. Hansen",997,79,"FC Barcelona",997
525,53,43,"bop6aslxmwvzsapdxsw3xbvfg",72.765,14.96,"SecondHalf","Pass","Successful",NA,NA,NA,NA,NA,"5ovqn6llocczhae9n1kzj5nf9",85.995,17.204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.1166666666667,2732830047,1,"Aitana Bonmati",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,212,141,140,56,NA,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13.4","25.3","81.9","Center",NA,"0.17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FC Barcelona","away","2 : 0","2024-10-09","Joie Stadium","2024/2025",998,0.02401521,0.05491138,0.03089617,"Manchester City WFC",12.0748998984789,0,9.62657752113078,"A. Bonmati",998,79,"FC Barcelona",998
525.5,53,44.5,"bop6aslxmwvzsapdxsw3xbvfg",85.995,17.204,"SecondHalf","Carry","Successful",999,"takeOns","0",NA,TRUE,"2cl7scn4j10rfq44mweo735cl",95.97,20.944,NA,NA,NA,NA,NA,526,NA,NA,NA,NA,56.1416666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FC Barcelona","away","2 : 0","2024-10-09","Joie Stadium","2024/2025",999,0.05491138,0.06442595,0.00951456999999999,"Manchester City WFC",0,9.48876446747163,20.5528977915756,NA,999,79,"FC Barcelona",999
526,53,46,"bop6aslxmwvzsapdxsw3xbvfg",95.97,20.944,"SecondHalf","Pass","Successful",NA,NA,NA,NA,NA,"2cl7scn4j10rfq44mweo735cl",94.815,32.572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.1666666666667,2732830053,1,"C. Graham Hansen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,212,141,140,56,NA,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,210,154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.7","47.9","90.3","Center",NA,"1.67",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FC Barcelona","away","2 : 0","2024-10-09","Joie Stadium","2024/2025",1000,0.06442595,0.25745362,0.19302767,"Manchester City WFC",5.58988897813133,0,95.6725374458845,"C. G. Hansen",1000,79,"FC Barcelona",1000
527,53,49,"bop6aslxmwvzsapdxsw3xbvfg",94.08,32.096,"SecondHalf","SavedShot","Successful",NA,NA,NA,NA,NA,"5exouoey2r6wtpympr6drg3it",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.2166666666667,2732830057,15,"Alexia Putellas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,233,233,NA,NA,NA,NA,NA,NA,NA,154,55,231,29,102,NA,230,NA,103,22,NA,NA,NA,NA,NA,NA,NA,20,147,NA,82,146,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center",NA,NA,NA,NA,NA,"479","479",NA,NA,NA,NA,NA,NA,NA,NA,"526","50.7",NA,"53.1",NA,"98.0",NA,"12.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49.3",NA,NA,"93.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FC Barcelona","away","2 : 0","2024-10-09","Joie Stadium","2024/2025",1001,NA,NA,NA,"Manchester City WFC",0,0,NA,"A. Putellas",1001,79,"FC Barcelona",1001
479,53,49,"36tr17foeaf9ejjmt2txuoy3y",6.51,34.476,"SecondHalf","Save","Successful",NA,NA,NA,NA,NA,"470uu9issmbdfyhxjq75gdbs9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.2166666666667,2732830055,10,"Laia Aleixandri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,233,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,"527","527",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Manchester City WFC","home","2 : 0","2024-10-09","Joie Stadium","2024/2025",1002,NA,NA,NA,"FC Barcelona",0,0,NA,"L. Aleixandri",1002,79,"FC Barcelona",1002
481,53,52,"36tr17foeaf9ejjmt2txuoy3y",21.315,18.02,"SecondHalf","Pass","Successful",NA,NA,NA,NA,NA,"wupxscyf4x7rsjidpmp0wnv9",12.495,4.964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.2666666666667,2732830065,1,"V. Miedema",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,212,141,140,56,NA,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15.8","7.3","11.9","Back",NA,"4.12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Manchester City WFC","home","2 : 0","2024-10-09","Joie Stadium","2024/2025",1003,0.01001304,0.00779616,-0.00221688,"FC Barcelona",-11.7578967938305,0,-124.04105122304,"V. Miedema",1003,79,"FC Barcelona",1003
482,53,55,"36tr17foeaf9ejjmt2txuoy3y",12.495,4.964,"SecondHalf","Pass","Unsuccessful",NA,NA,NA,NA,NA,"4iweh8975rkssez3r9vlk1wfe",43.68,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.3166666666667,2732830069,1,"N. Layzell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,212,141,140,56,NA,213,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31.8","0.0","41.6","Back",NA,"6.09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Manchester City WFC","home","2 : 0","2024-10-09","Joie Stadium","2024/2025",1004,NA,NA,NA,"FC Barcelona",26.83975221947,0,-9.04441055119574,"N. Layzell",1004,79,"FC Barcelona",1004
529,54,2,"bop6aslxmwvzsapdxsw3xbvfg",58.905,68,"SecondHalf","Pass","Successful",NA,NA,NA,NA,NA,"4n6mnhjzt6zpicfea3ym678id",47.985,59.092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.4333333333333,2732830077,1,"Mapi Leon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,212,141,140,56,NA,213,NA,NA,NA,NA,NA,NA,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14.8","86.9","45.7","Back",NA,"3.88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FC Barcelona","away","2 : 0","2024-10-09","Joie Stadium","2024/2025",1005,0.01473596,0.01248344,-0.00225252,"Manchester City WFC",-5.01438092711868,0,-140.79412296278,"M. Leon",1005,79,"FC Barcelona",1005
530,54,4,"bop6aslxmwvzsapdxsw3xbvfg",47.775,58.888,"SecondHalf","Pass","Successful",NA,NA,NA,NA,NA,"cvy1q6gtx1gs9ddemdpcf8ded",50.715,39.304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.4666666666667,2732830081,1,"I. Engen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,212,141,140,56,NA,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19.8","57.8","48.3","Back",NA,"4.86",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FC Barcelona","away","2 : 0","2024-10-09","Joie Stadium","2024/2025",1006,0.0138454,0.01484598,0.00100058,"Manchester City WFC",7.85932753535217,0,-81.4623674801806,"I. Engen",1006,79,"FC Barcelona",1006
530.5,54,6,"bop6aslxmwvzsapdxsw3xbvfg",50.715,39.304,"SecondHalf","Carry","Successful",999,"takeOns","0",NA,TRUE,"4ihrb3uj478vlzrbh94jj1i3t",51.24,36.04,NA,NA,NA,NA,NA,531,NA,NA,NA,NA,56.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FC Barcelona","away","2 : 0","2024-10-09","Joie Stadium","2024/2025",1007,0.01689528,0.01689528,0,"Manchester City WFC",0,0.744810846389868,-80.862490009992,NA,1007,79,"FC Barcelona",1007
